timestamp,sensor_id,flow,speed,occupancy,district,hour,weekday,is_weekend,time_slot,flow_lag_1,flow_lag_2,flow_lag_3,flow_lag_6,flow_lag_12,speed_lag_1,speed_lag_2,speed_lag_3,speed_lag_6,speed_lag_12,occupancy_lag_1,occupancy_lag_2,occupancy_lag_3,occupancy_lag_6,occupancy_lag_12,flow_roll_mean_3,flow_roll_std_3,flow_roll_mean_6,flow_roll_std_6,flow_roll_mean_12,flow_roll_std_12,speed_roll_mean_3,speed_roll_std_3,speed_roll_mean_6,speed_roll_std_6,speed_roll_mean_12,speed_roll_std_12,occupancy_roll_mean_3,occupancy_roll_std_3,occupancy_roll_mean_6,occupancy_roll_std_6,occupancy_roll_mean_12,occupancy_roll_std_12,flow_target,baseline,model,actual,predicted,error,abs_error,squared_error,ape_%,bias_type,delta_from_lag1,abs_delta_from_lag1,flow_regime
2024-02-21 04:00:00,PEMSD3_010,62.81,49.16,0.3847,D3,4,2,0,0,68.95,53.78,48.05,58.1,60.51,51.2,56.28,56.76,54.82,55.35,0.4081,0.3184,0.2739,0.3541,0.3505,61.84666666666664,7.630742646253501,59.63500000000001,13.227177703499104,61.86000000000001,13.130527926798761,52.21333333333333,3.6665696956875515,52.828333333333326,3.191817141796843,52.62916666666666,2.5267134900104797,0.37040000000000006,0.046528378437252896,0.3569166666666667,0.07985099665418731,0.3748833333333333,0.07296660298736163,55.74,Baseline_A,5_RandomForest,55.74,66.53914271870464,-10.799142718704637,10.799142718704637,116.62148345895137,19.374134766244413,over_predict,-13.21,13.21,low_flow
2024-02-21 04:05:00,PEMSD3_010,62.34,55.46,0.3809,D3,4,2,0,0,62.81,68.95,53.78,44.83,59.83,49.16,51.2,56.28,53.41,49.01,0.3847,0.4081,0.3184,0.2802,0.409,64.69999999999997,3.688102493154945,62.553333333333335,11.061827456013502,62.06916666666666,13.115233653578468,51.94,3.2145295145636976,53.169999999999995,3.3712134313925564,53.166666666666664,2.3678810371416334,0.3912333333333334,0.014730014709209769,0.3737,0.07054159056897112,0.3725416666666666,0.07221925528093899,50.66,Baseline_A,5_RandomForest,50.66,68.465041599723,-17.805041599722998,17.805041599722998,317.0195063678665,35.14615396708054,over_predict,-12.150000000000006,12.150000000000006,low_flow
2024-02-21 04:10:00,PEMSD3_010,73.11,48.83,0.4868,D3,4,2,0,0,62.34,62.81,68.95,79.39,68.84,55.46,49.16,51.2,50.16,52.89,0.3809,0.3847,0.4081,0.4762,0.4098,66.08666666666664,6.086923141731597,61.50666666666667,9.308242941963472,62.425000000000004,13.371065436574943,51.15,3.736214661927438,52.948333333333345,3.641595346365133,52.82833333333334,2.6804335922419193,0.4174666666666668,0.06007448154860362,0.37546666666666667,0.07368475192783797,0.37895833333333334,0.07893871568079526,100.75,Baseline_A,5_RandomForest,100.75,66.45467802690253,34.29532197309747,34.29532197309747,1176.1691092384224,34.040021809526024,under_predict,38.41,38.41,high_flow
2024-02-21 04:15:00,PEMSD3_010,55.74,59.58,0.2854,D3,4,2,0,0,73.11,62.34,62.81,48.05,87.41,48.83,55.46,49.16,56.76,51.77,0.4868,0.3809,0.3847,0.2739,0.4958,63.72999999999998,8.76802714411952,62.788333333333334,7.423388489538617,59.78583333333333,10.88575337380153,54.62333333333333,5.423618103566376,53.41833333333333,4.345822898677336,53.479166666666664,3.28099058859032,0.38436666666666675,0.10074474345261664,0.37738333333333335,0.07059941690033296,0.36142500000000005,0.0738282420092875,53.3,Baseline_A,5_RandomForest,53.3,68.15502414980044,-14.855024149800443,14.855024149800443,220.67174249115436,27.870589399250363,over_predict,-19.810000000000002,19.810000000000002,low_flow
2024-02-21 04:20:00,PEMSD3_010,50.66,53.99,0.3215,D3,4,2,0,0,55.74,73.11,62.34,53.78,64.72,59.58,48.83,55.46,56.28,53.06,0.2854,0.4868,0.3809,0.3184,0.3963,59.836666666666645,11.772324890749239,62.26833333333334,8.244482801644612,58.61416666666668,11.061633496285314,54.133333333333326,5.376433142273156,53.03666666666667,4.1399162632435225,53.556666666666665,3.281173108766269,0.36456666666666676,0.10738502378513289,0.37790000000000007,0.07009094092677279,0.35519166666666663,0.07377372602434595,53.62,Baseline_A,5_RandomForest,53.62,68.73097973971979,-15.110979739719788,15.110979739719788,228.34170869422192,28.181610853636307,over_predict,-2.1200000000000045,2.1200000000000045,low_flow
2024-02-21 04:25:00,PEMSD3_010,100.75,52.38,0.56,D3,4,2,0,0,50.66,55.74,73.11,68.95,45.61,53.99,59.58,48.83,51.2,53.03,0.3215,0.2854,0.4868,0.4081,0.2921,69.04999999999997,27.570257525094163,67.56833333333333,17.930485120783,63.20916666666667,15.663823089781003,55.31666666666666,3.778893136003255,53.23333333333334,4.062519743541962,53.5025,3.295989643076373,0.38896666666666685,0.14921495680170116,0.4032166666666666,0.10292372742311176,0.37751666666666667,0.09137993447274147,60.83,Baseline_A,5_RandomForest,60.83,74.960297196065,-14.130297196065001,14.130297196065001,199.66529884912242,23.22915863236068,over_predict,10.170000000000002,10.170000000000002,medium_flow
2024-02-21 04:30:00,PEMSD3_010,53.3,50.39,0.3631,D3,4,2,0,0,100.75,50.66,55.74,62.81,58.1,52.38,53.99,59.58,49.16,54.82,0.56,0.3215,0.2854,0.3847,0.3541,68.23666666666664,28.188296034584027,65.98333333333333,18.832852855226648,62.80916666666667,15.866135726094928,52.25333333333333,1.803339494752533,53.43833333333333,3.8408510341678546,53.133333333333326,3.38197718752863,0.4148666666666668,0.12739860020162516,0.3996166666666667,0.10407227136306293,0.3782666666666667,0.09120704053100474,74.65,Baseline_A,5_RandomForest,74.65,73.82036858565384,0.8296314143461672,0.8296314143461672,0.6882882836700217,1.1113615731361917,under_predict,-26.099999999999994,26.099999999999994,medium_flow
2024-02-21 04:35:00,PEMSD3_010,53.62,59.74,0.2502,D3,4,2,0,0,53.3,100.75,50.66,62.34,44.83,50.39,52.38,53.99,55.46,53.41,0.3631,0.56,0.3215,0.3809,0.2802,69.22333333333331,27.30336304071981,64.53,19.495059887057284,63.541666666666664,15.14724267337584,54.169999999999995,4.925312172847513,54.15166666666667,4.611539511558847,53.66083333333333,3.8852622664090135,0.39110000000000006,0.1567865108993762,0.3778333333333333,0.12106455578189275,0.37576666666666664,0.0944914458209495,54.75,Baseline_A,5_RandomForest,54.75,71.65193242528017,-16.901932425280165,16.901932425280165,285.67531970873705,30.871109452566515,over_predict,1.4500000000000028,1.4500000000000028,low_flow
2024-02-21 04:40:00,PEMSD3_010,60.83,55.89,0.3922,D3,4,2,0,0,53.62,53.3,100.75,73.11,79.39,59.74,50.39,52.38,48.83,50.16,0.2502,0.3631,0.56,0.4868,0.4762,55.916666666666636,4.258078596427951,62.48333333333333,19.053752036452398,61.995,14.306088659285988,55.339999999999996,4.699202059924558,55.32833333333334,3.8138139265922004,54.13833333333334,3.766179239043117,0.3351666666666668,0.07500802179322938,0.3620666666666667,0.10965789833234554,0.3687666666666667,0.08934619423479956,50.25,Baseline_A,5_RandomForest,50.25,64.90261842426303,-14.652618424263025,14.652618424263025,214.69922668705226,29.159439650274678,over_predict,-3.3699999999999974,3.3699999999999974,low_flow
2024-02-21 04:45:00,PEMSD3_010,74.65,50.7,0.4641,D3,4,2,0,0,60.83,53.62,53.3,55.74,48.05,55.89,59.74,50.39,59.58,56.76,0.3922,0.2502,0.3631,0.2854,0.2739,63.0333333333333,10.68673164879472,65.63499999999999,19.27788655428679,64.21166666666667,14.006584706900972,55.44333333333333,4.536522162773207,53.84833333333333,3.547626906351392,53.63333333333333,3.7889056547504474,0.3688333333333334,0.10884761519359784,0.39185,0.10893577465644766,0.3846166666666666,0.08784503745836017,92.46,Baseline_A,5_RandomForest,92.46,73.47208908318069,18.987910916819303,18.987910916819303,360.5407609850657,20.536351846008333,under_predict,31.629999999999995,31.629999999999995,medium_flow
2024-02-21 04:50:00,PEMSD3_010,54.75,53.08,0.3849,D3,4,2,0,0,74.65,60.83,53.62,50.66,53.78,50.7,55.89,59.74,53.99,56.28,0.4641,0.3922,0.2502,0.3215,0.3184,63.40999999999997,10.197784073023753,66.31666666666666,18.70630446311133,64.2925,13.943566861397366,53.22333333333333,2.5979671540136566,53.696666666666665,3.5597902559937884,53.36666666666667,3.6971963169481192,0.41373333333333345,0.043771261500367066,0.40241666666666664,0.10369596745615041,0.39015833333333333,0.08535017130869942,85.64,Baseline_A,5_RandomForest,85.64,75.09370855301658,10.546291446983417,10.546291446983417,111.22426328471559,12.314679410302915,under_predict,10.989999999999995,10.989999999999995,medium_flow
2024-02-21 04:55:00,PEMSD3_010,50.25,57.53,0.236,D3,4,2,0,0,54.75,74.65,60.83,100.75,68.95,53.08,50.7,55.89,52.38,51.2,0.3849,0.4641,0.3922,0.56,0.4081,59.883333333333304,12.984734626990026,57.9,8.91146228179984,62.734166666666674,14.412785648568885,53.77,3.466886210996859,54.555,3.7921220971906773,53.89416666666667,3.8098161691107655,0.3616666666666668,0.11581124009928202,0.34841666666666665,0.08846498554042179,0.3758166666666667,0.09587200589928019,70.79,Baseline_A,5_RandomForest,70.79,65.27384048644635,5.51615951355366,5.51615951355366,30.42801577896855,7.792286359024805,under_predict,16.040000000000006,16.040000000000006,medium_flow
2024-02-21 05:00:00,PEMSD3_010,92.46,52.43,0.5084,D3,5,2,0,0,50.25,54.75,74.65,53.3,62.81,57.53,53.08,50.7,50.39,49.16,0.236,0.3849,0.4641,0.3631,0.3847,65.81999999999998,23.180373163519484,64.42666666666666,16.215548916599044,65.205,16.77490414550812,54.34666666666666,2.7759382798133596,54.895,3.416891862497537,54.166666666666664,3.548393575928447,0.37643333333333345,0.13639722626700856,0.37263333333333337,0.11044514777330428,0.38612500000000005,0.10327815156609449,103.77,Baseline_A,5_RandomForest,103.77,73.07447318415163,30.695526815848368,30.695526815848368,942.2153665024663,29.58034770728377,under_predict,53.519999999999996,53.519999999999996,high_flow
2024-02-21 05:05:00,PEMSD3_010,85.64,41.55,0.5724,D3,5,2,0,0,92.46,50.25,54.75,53.62,62.34,52.43,57.53,53.08,59.74,55.46,0.5084,0.236,0.3849,0.2502,0.3809,76.11666666666663,22.65924608925322,69.76333333333334,17.187562557460662,67.14666666666666,17.734177753877837,50.50333333333333,8.162360769614114,51.86333333333334,5.618624980070126,53.0075,5.0442192386203075,0.43893333333333345,0.17863497231318817,0.4263333333333333,0.11713693980408993,0.40208333333333335,0.11636353562969162,88.17,Baseline_A,5_RandomForest,88.17,79.91590718445909,8.254092815540915,8.254092815540915,68.13004820756414,9.361566083181257,under_predict,-4.289999999999992,4.289999999999992,medium_flow
2024-02-21 05:10:00,PEMSD3_010,70.79,53.05,0.4056,D3,5,2,0,0,85.64,92.46,50.25,60.83,73.11,41.55,52.43,57.53,55.89,48.83,0.5724,0.5084,0.236,0.3922,0.4868,82.96333333333331,11.080191033250749,71.42333333333333,16.623943775970428,66.95333333333333,17.675806955135787,49.00999999999999,6.467982683959743,51.39000000000001,5.3234312243140005,53.35916666666666,4.870615899700815,0.4954666666666668,0.08414875717046254,0.4285666666666667,0.11648190703567222,0.3953166666666667,0.11331019237901677,75.23,Baseline_A,5_RandomForest,75.23,84.57269022379145,-9.34269022379145,9.34269022379145,87.28586061772835,12.418835868392197,over_predict,-10.409999999999997,10.409999999999997,medium_flow
2024-02-21 05:15:00,PEMSD3_010,103.77,50.93,0.5682,D3,5,2,0,0,70.79,85.64,92.46,74.65,55.74,53.05,41.55,52.43,50.7,59.58,0.4056,0.5724,0.5084,0.4641,0.2854,86.7333333333333,16.51716178201711,76.27666666666666,21.337028534138312,70.95583333333333,20.16807488822476,48.50999999999999,6.120032679651588,51.428333333333335,5.31829452613034,52.63833333333334,4.491595855965697,0.5154000000000002,0.09511277516716737,0.4459166666666667,0.12982210007031536,0.41888333333333333,0.11769510558552536,93.96,Baseline_A,5_RandomForest,93.96,90.81594438919242,3.1440556108075697,3.1440556108075697,9.88508568385056,3.3461639110340253,under_predict,23.169999999999987,23.169999999999987,medium_flow
2024-02-21 05:20:00,PEMSD3_010,88.17,53.46,0.4712,D3,5,2,0,0,103.77,70.79,85.64,54.75,50.66,50.93,53.05,41.55,53.08,53.99,0.5682,0.4056,0.5724,0.3849,0.3215,87.57666666666664,16.498003919666335,81.84666666666666,18.80557647791315,74.08166666666666,19.636284518641503,52.48,1.3579027947540747,51.49166666666667,5.344097366877587,52.594166666666666,4.47968638986147,0.48166666666666685,0.08180374889535003,0.4603,0.12644668441679405,0.4313583333333333,0.11431993748275356,91.39,Baseline_A,5_RandomForest,91.39,94.64057014184353,-3.250570141843525,3.250570141843525,10.566206247044635,3.5568116225446165,over_predict,-12.379999999999995,12.379999999999995,medium_flow
2024-02-21 05:25:00,PEMSD3_010,75.23,52.67,0.4405,D3,5,2,0,0,88.17,103.77,70.79,50.25,100.75,53.46,50.93,53.05,57.53,52.38,0.4712,0.5682,0.4056,0.236,0.56,89.05666666666663,14.290644958619756,86.01,11.913684568595029,71.955,17.77962700294098,52.35333333333333,1.2943853110006847,50.68166666666667,4.5560351915528265,52.61833333333334,4.479208195719527,0.4933000000000001,0.06665680760432606,0.4943833333333334,0.0679048280070494,0.4214,0.10707024032678941,91.08,Baseline_A,5_RandomForest,91.08,88.70480807692316,2.375191923076841,2.375191923076841,5.641536671449461,2.6078084355257367,under_predict,2.9099999999999966,2.9099999999999966,medium_flow
2024-02-21 05:30:00,PEMSD3_010,93.96,49.48,0.5453,D3,5,2,0,0,75.23,88.17,103.77,92.46,53.3,52.67,53.46,50.93,52.43,50.39,0.4405,0.4712,0.5682,0.5084,0.3631,85.78666666666663,9.589756687910672,86.25999999999999,12.090528524426864,75.34333333333333,17.775641828758584,51.87,2.107154479387145,50.19,4.488300346456445,52.5425,4.52780325022215,0.48566666666666686,0.05387692765306384,0.5005333333333334,0.07102736561823872,0.4365833333333333,0.11090139628052376,101.17,Baseline_A,5_RandomForest,101.17,99.17991696952475,1.9900830304752475,1.9900830304752475,3.9604304681855447,1.967068331002518,under_predict,25.939999999999998,25.939999999999998,high_flow
2024-02-21 05:35:00,PEMSD3_010,91.39,46.9,0.5524,D3,5,2,0,0,93.96,75.23,88.17,85.64,53.62,49.48,52.67,53.46,41.55,59.74,0.5453,0.4405,0.4712,0.5724,0.2502,86.85999999999997,10.153516632181837,87.21833333333332,12.258274620298227,78.49083333333333,16.901907078162957,49.68333333333333,2.890369065246854,51.08166666666667,2.534887900217261,51.472500000000004,4.175752790052646,0.5127333333333335,0.06265655060193995,0.49720000000000003,0.06735443563715973,0.46176666666666666,0.09832907027225529,93.2,Baseline_A,5_RandomForest,93.2,97.62071641153658,-4.420716411536574,4.420716411536574,19.542733591228806,4.743257952292462,over_predict,-0.7599999999999909,0.7599999999999909,medium_flow
2024-02-21 05:40:00,PEMSD3_010,91.08,55.6,0.5094,D3,5,2,0,0,91.39,93.96,75.23,70.79,60.83,46.9,49.48,52.67,53.05,55.89,0.5524,0.5453,0.4405,0.4056,0.3922,92.14333333333332,1.58089637020328,90.60000000000001,9.249159961855227,81.01166666666667,16.27252555317869,50.66,4.468422540450047,51.50666666666667,3.0849808211183354,51.44833333333333,4.1486138612424615,0.5357000000000002,0.02305146416174291,0.5145000000000001,0.0502904364665916,0.4715333333333333,0.09659636105825635,124.65,Baseline_A,5_RandomForest,124.65,101.10026980073476,23.54973019926524,23.54973019926524,554.5897924581853,18.89268367369855,under_predict,33.260000000000005,33.260000000000005,high_flow
2024-02-21 05:45:00,PEMSD3_010,101.17,45.82,0.613,D3,5,2,0,0,91.08,91.39,93.96,103.77,74.65,55.6,46.9,49.48,50.93,50.7,0.5094,0.5524,0.5453,0.5682,0.4641,94.54666666666664,5.738068780811171,90.16666666666667,8.542647520918315,83.22166666666666,17.109339200531736,49.44,5.361977247247772,50.655,3.8791532581223356,51.041666666666664,4.456400572278327,0.5582666666666668,0.052048567063209726,0.5219666666666667,0.06185417258897696,0.4839416666666667,0.10477221576815937,90.71,Baseline_A,5_RandomForest,90.71,103.02148048074861,-12.311480480748614,12.311480480748614,151.57255162785412,13.572351979658928,over_predict,-0.37000000000000455,0.37000000000000455,medium_flow
2024-02-21 05:50:00,PEMSD3_010,93.2,44.53,0.5776,D3,5,2,0,0,101.17,91.08,91.39,88.17,54.75,45.82,55.6,46.9,53.46,53.08,0.613,0.5094,0.5524,0.4712,0.3849,95.14999999999998,5.320140975574419,91.005,8.55431762328161,86.42583333333333,14.727079237881819,48.65,6.053337922171805,49.166666666666664,4.280091899325004,50.32916666666666,4.7731225882457196,0.5666666666666668,0.0526582693727532,0.5397,0.05959979865738036,0.5,0.10296406257436727,95.94,Baseline_A,5_RandomForest,95.94,103.54855408456574,-7.608554084565739,7.608554084565739,57.89009525776199,7.930533755019533,over_predict,-5.230000000000004,5.230000000000004,medium_flow
2024-02-21 05:55:00,PEMSD3_010,124.65,40.99,0.7587,D3,5,2,0,0,93.2,101.17,91.08,75.23,50.25,44.53,45.82,55.6,52.67,57.53,0.5776,0.613,0.5094,0.4405,0.236,106.33999999999999,16.349993883790166,99.24166666666666,12.976602662741293,92.62583333333333,13.740687728148181,43.78,2.5008198655653424,47.22,4.968770471655992,48.95083333333333,4.891366156687368,0.6497666666666668,0.09598512037463625,0.5927333333333333,0.08832421336568441,0.5435583333333333,0.09099417022618274,114.61,Baseline_A,5_RandomForest,114.61,111.92445373308898,2.685546266911018,2.685546266911018,7.212158751719706,2.343204141794798,under_predict,21.409999999999997,21.409999999999997,high_flow
2024-02-21 06:00:00,PEMSD3_010,90.71,47.91,0.5234,D3,6,2,0,1,124.65,93.2,101.17,93.96,92.46,40.99,44.53,45.82,49.48,52.43,0.7587,0.5776,0.613,0.5453,0.5084,102.85333333333331,18.91747957137294,98.7,13.304841224155853,92.48,13.75188978749214,44.47666666666666,3.460308271431773,46.958333333333336,4.866232286550564,48.57416666666668,4.771661533247914,0.6199000000000001,0.12322130497604743,0.5890833333333333,0.09108577093414176,0.5448083333333333,0.09056932511350162,95.65,Baseline_A,5_RandomForest,95.65,110.96198703470807,-15.311987034708068,15.311987034708068,234.45694695106798,16.008350271519152,over_predict,-29.0,29.0,medium_flow
2024-02-21 06:05:00,PEMSD3_010,95.94,44.68,0.617,D3,6,2,0,1,90.71,124.65,93.2,91.39,85.64,47.91,40.99,44.53,46.9,41.55,0.5234,0.7587,0.5776,0.5524,0.5724,103.76666666666665,18.27357199163075,99.45833333333333,12.92923109340477,93.33833333333332,13.606831060728608,44.526666666666664,3.4625472319289905,46.58833333333333,4.955140428551654,48.835,4.425807579105932,0.6330333333333334,0.11846654942781705,0.59985,0.08968972627899072,0.548525,0.09269471030313337,131.83,Baseline_A,5_RandomForest,131.83,113.3467669041607,18.48323309583931,18.48323309583931,341.6299056751296,14.020506027337715,under_predict,41.12000000000002,41.12000000000002,high_flow
2024-02-21 06:10:00,PEMSD3_010,114.61,41.42,0.7114,D3,6,2,0,1,95.94,90.71,124.65,91.08,70.79,44.68,47.91,40.99,55.6,53.05,0.617,0.5234,0.7587,0.5094,0.4056,100.41999999999996,12.56404791458475,103.38,13.4381903543596,96.99,12.865191939353977,44.669999999999995,3.245011556220669,44.225,2.6365337092478125,47.865833333333335,4.684695504480172,0.6172666666666669,0.09400028368751569,0.6335166666666666,0.08681332654994245,0.5740083333333333,0.09186121407599149,126.33,Baseline_A,5_RandomForest,126.33,120.70224557541808,5.627754424581923,5.627754424581923,31.67161986340141,4.454804420630035,under_predict,30.39,30.39,high_flow
2024-02-21 06:15:00,PEMSD3_010,95.65,47.76,0.5668,D3,6,2,0,1,114.61,95.94,90.71,101.17,103.77,41.42,44.68,47.91,45.82,50.93,0.7114,0.617,0.5234,0.613,0.5682,102.06666666666665,10.863813019990408,102.46,13.803732828478031,96.31333333333333,12.68849681858363,44.62,3.170425838906458,44.54833333333334,2.969224926923984,47.60166666666666,4.584507177506225,0.6317333333333335,0.07341725501088571,0.6258166666666667,0.09094746652143172,0.5738916666666667,0.09187015004721043,112.04,Baseline_A,5_RandomForest,112.04,111.62999186629361,0.4100081337063983,0.4100081337063983,0.1681066697054038,0.36594799509674963,under_predict,-2.569999999999993,2.569999999999993,high_flow
2024-02-21 06:20:00,PEMSD3_010,131.83,38.52,0.8058,D3,6,2,0,1,95.65,114.61,95.94,93.2,88.17,47.76,41.42,44.68,44.53,53.46,0.5668,0.7114,0.617,0.5776,0.4712,114.02999999999997,18.09697212242889,108.89833333333335,17.20960013093499,99.95166666666667,15.975115781817586,42.56666666666666,4.725519371808804,43.54666666666666,3.8575104234034923,46.356666666666676,4.868741359349838,0.6946666666666669,0.12037546815416095,0.6638499999999999,0.11202424291197094,0.6017750000000001,0.10734290953422446,148.83,Baseline_A,5_RandomForest,148.83,123.66943689073528,25.16056310926473,25.16056310926473,633.0539359752931,16.905572202690806,under_predict,53.18000000000001,53.18000000000001,high_flow
2024-02-21 06:25:00,PEMSD3_010,126.33,37.93,0.764,D3,6,2,0,1,131.83,95.65,114.61,124.65,75.23,38.52,47.76,41.42,40.99,52.67,0.8058,0.5668,0.7114,0.7587,0.4405,117.93666666666665,19.495746544651677,109.17833333333334,17.527859443374084,104.21,15.592254487406562,41.40333333333333,5.512933278513443,43.03666666666667,4.423838453952237,45.12833333333333,4.989042235163472,0.7122000000000002,0.1276427827963653,0.6647333333333333,0.11293889793453332,0.6287333333333334,0.10371894131680454,139.71,Baseline_A,5_RandomForest,139.71,130.48631372634395,9.223686273656057,9.223686273656057,85.07638847483115,6.602022957308751,under_predict,7.8799999999999955,7.8799999999999955,high_flow
2024-02-21 06:30:00,PEMSD3_010,112.04,43.12,0.6969,D3,6,2,0,1,126.33,131.83,95.65,90.71,93.96,37.93,38.52,47.76,47.91,49.48,0.764,0.8058,0.5668,0.5234,0.5453,123.39999999999998,10.215170091582383,112.73333333333335,15.016064286845697,105.71666666666668,15.383900281750298,39.85666666666666,2.841484353879488,42.23833333333334,3.7492741519748063,44.598333333333336,4.819671496413047,0.7555666666666667,0.05493763130435662,0.6936499999999999,0.08923958202501994,0.6413666666666668,0.10184844653015582,130.1,Baseline_A,5_RandomForest,130.1,130.91816807981732,-0.8181680798173261,0.8181680798173261,0.6693990068319705,0.6288763103899508,over_predict,3.769999999999996,3.769999999999996,high_flow
2024-02-21 06:35:00,PEMSD3_010,148.83,40.93,0.8907,D3,6,2,0,1,112.04,126.33,131.83,95.94,91.39,43.12,37.93,38.52,44.68,46.9,0.6969,0.764,0.8058,0.617,0.5524,129.06666666666663,18.547049181292614,121.54833333333333,18.341967633454562,110.50333333333333,19.02598287191676,40.66,2.605513385113981,41.61333333333334,3.5690764444974157,44.100833333333334,4.868362536611497,0.7838666666666668,0.09841556448719602,0.7392666666666666,0.10980593183734164,0.6695583333333333,0.12015859563951525,139.86,Baseline_A,5_RandomForest,139.86,134.93050297082294,4.929497029177071,4.929497029177071,24.29994096066557,3.524593900455506,under_predict,27.820000000000007,27.820000000000007,high_flow
2024-02-21 06:40:00,PEMSD3_010,139.71,36.14,0.8971,D3,6,2,0,1,148.83,112.04,126.33,114.61,91.08,40.93,43.12,37.93,41.42,55.6,0.8907,0.6969,0.764,0.7114,0.5094,133.52666666666664,19.158581193117683,125.73166666666668,19.281301218193242,114.55583333333334,19.680536512612793,40.063333333333325,3.569794578591577,40.73333333333333,4.218178121732911,42.479166666666664,3.8173871557617574,0.8282333333333335,0.11378300986234038,0.7702166666666667,0.12543851747635934,0.7018666666666666,0.1251971342493203,148.39,Baseline_A,5_RandomForest,148.39,141.94907846015167,6.440921539848318,6.440921539848318,41.485470282482034,4.340536114191198,under_predict,-0.44000000000002615,0.44000000000002615,high_flow
2024-02-21 06:45:00,PEMSD3_010,130.1,46.59,0.7301,D3,6,2,0,1,139.71,148.83,112.04,95.65,101.17,36.14,40.93,43.12,47.76,45.82,0.8971,0.8907,0.6969,0.5668,0.613,139.54666666666665,9.366068189655495,131.47333333333333,12.451651563817066,116.96666666666668,19.663657910579193,41.22,5.231032402882609,40.538333333333334,3.8383195107580845,42.54333333333334,3.8845295335438985,0.8393000000000002,0.09462409841050068,0.7974333333333333,0.08301883320468254,0.7116250000000001,0.12216779909764904,139.82,Baseline_A,5_RandomForest,139.82,140.07308212233923,-0.25308212233923655,0.25308212233923655,0.06405056064773229,0.18100566609872448,over_predict,0.10999999999998522,0.10999999999998522,high_flow
2024-02-21 06:50:00,PEMSD3_010,139.86,37.77,0.8581,D3,6,2,0,1,130.1,139.71,148.83,131.83,93.2,46.59,36.14,40.93,38.52,44.53,0.7301,0.8971,0.8907,0.8058,0.5776,136.55666666666664,5.592140317738785,132.81166666666667,12.92037370460738,120.855,19.14317941674937,40.166666666666664,5.622155577120022,40.413333333333334,3.9283516475318447,41.98,4.056588356108459,0.8284333333333335,0.08736322643614672,0.80615,0.08673545411191567,0.735,0.12102224438657351,133.21,Baseline_A,5_RandomForest,133.21,143.3588074084474,-10.148807408447396,10.148807408447396,102.99829181375677,7.618652810184969,over_predict,3.1100000000000136,3.1100000000000136,high_flow
2024-02-21 06:55:00,PEMSD3_010,148.39,44.52,0.7962,D3,6,2,0,1,139.86,130.1,139.71,126.33,124.65,37.77,46.59,36.14,37.93,40.99,0.8581,0.7301,0.8971,0.764,0.7587,139.44999999999996,9.15189051507627,136.48833333333334,13.814814391323349,122.83333333333336,20.731800488987652,42.96,4.61229877609926,41.51166666666667,4.015457217636158,42.274166666666666,4.105961205886848,0.7948000000000001,0.0640114833447882,0.8115166666666666,0.08457513622020892,0.738125,0.12216858043480096,135.04,Baseline_A,5_RandomForest,135.04,142.20723721026562,-7.167237210265625,7.167237210265625,51.36928922821618,5.307492009971583,over_predict,-4.820000000000022,4.820000000000022,high_flow
2024-02-21 07:00:00,PEMSD3_010,139.82,38.78,0.8314,D3,7,2,0,1,148.39,139.86,130.1,112.04,90.71,44.52,37.77,46.59,43.12,47.91,0.7962,0.8581,0.7301,0.6969,0.5234,142.68999999999997,4.936385317207266,141.11833333333334,6.913799003928374,126.92583333333334,18.54610640751374,40.35666666666666,3.6407462604995784,40.788333333333334,4.058459888512663,41.513333333333335,3.8012948352171416,0.8285666666666668,0.03104711473443939,0.8339333333333334,0.06325834859263146,0.7637916666666666,0.10395140873883214,141.14,Baseline_A,5_RandomForest,141.14,148.91876099926296,-7.778760999262971,7.778760999262971,60.50912268365466,5.511379480843823,over_predict,-7.25,7.25,high_flow
2024-02-21 07:05:00,PEMSD3_010,133.21,40.0,0.8028,D3,7,2,0,1,139.82,148.39,139.86,148.83,95.94,38.78,44.52,37.77,40.93,44.68,0.8314,0.7962,0.8581,0.8907,0.617,140.47333333333333,7.611059934941728,138.51500000000001,6.3468251906012565,130.03166666666667,15.803202111272546,41.099999999999994,3.0239708993321806,40.63333333333333,4.069710882441921,41.123333333333335,3.685172583435332,0.8101333333333335,0.018710781205856678,0.8192833333333333,0.05738848026099739,0.779275,0.09340133467023733,160.28,Baseline_A,5_RandomForest,160.28,147.31388475354717,12.96611524645283,12.96611524645283,168.12014458429653,8.089665115081626,under_predict,20.460000000000008,20.460000000000008,high_flow
2024-02-21 07:10:00,PEMSD3_010,135.04,39.57,0.8206,D3,7,2,0,1,133.21,139.82,148.39,139.71,114.61,40.0,38.78,44.52,36.14,41.42,0.8028,0.8314,0.7962,0.8971,0.7114,136.0233333333333,3.412950824913867,137.73666666666665,6.456372562570739,131.73416666666668,15.07444161989246,39.449999999999996,0.6187891401833842,41.205000000000005,3.515467252016381,40.969166666666666,3.710244927797765,0.8182666666666668,0.014442068180611847,0.8065333333333333,0.04344677970421853,0.7883749999999999,0.09148716874761399,153.79,Baseline_A,5_RandomForest,153.79,142.0347541994708,11.755245800529195,11.755245800529195,138.18580383085927,7.643699720742047,under_predict,20.579999999999984,20.579999999999984,high_flow
